District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"2 - Anson, Tanjong Pagar",1.274525775,103.84392295,Quan Ji @ Amoy Street Food Market,1.2791000736241216,103.84739222011355,Chinese Restaurant
"2 - Anson, Tanjong Pagar",1.274525775,103.84392295,Trattoria Nonna Lina,1.2785455,103.84044,Italian Restaurant
"2 - Anson, Tanjong Pagar",1.274525775,103.84392295,Anglo Indian Cafe & Bar,1.2790836483039665,103.85012677894278,Indian Restaurant
"2 - Anson, Tanjong Pagar",1.274525775,103.84392295,Lau Pa Sat Satay Street,1.280261,103.850235,Street Food Gathering
"2 - Anson, Tanjong Pagar",1.274525775,103.84392295,Lobby Lounge Westin,1.277810500182125,103.85096556565624,Bar
"2 - Anson, Tanjong Pagar",1.274525775,103.84392295,Westin Infinity Pool,1.2780572315130252,103.8510768539789,Pool
"2 - Anson, Tanjong Pagar",1.274525775,103.84392295,The Lokal,1.278342715339603,103.84099052520224,Australian Restaurant
"2 - Anson, Tanjong Pagar",1.274525775,103.84392295,Sofitel So Singapore,1.280016815397146,103.84981314280776,Hotel
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Bukit Merah View Carrot Cake,1.2846455256061329,103.82200490227916,Chinese Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Collin's Grille . Bento,1.282570105322576,103.82619512433911,Japanese Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Tiong Bahru Park,1.2875289778828771,103.82427155971527,Park
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Redhill Market & Food Centre,1.287456968270349,103.81824991759957,Food Court
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Na Na Curry,1.2850438605535757,103.82216038469609,Chinese Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,4Fingers Crispy Chicken,1.2864299687717164,103.82773298428151,Fast Food Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Books Actually,1.2825601879794775,103.83036702104305,Bookstore
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Hai Lam Curry Rice (河滨园),1.2891074,103.82751,Hainan Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Henderson Waves,1.276239028996051,103.81523273528167,Scenic Lookout
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Alexandra Canal Park Connector's Wetland,1.2916466365848132,103.81581007819823,Park
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,NTUC FairPrice,1.2895085027906716,103.82676465835166,Supermarket
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Plain Vanilla,1.2823386759416209,103.8305418400146,Cupcake Shop
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Sushiro,1.286249,103.826942,Sushi Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Cream & Custard,1.2884946661572367,103.82578307731909,Café
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Alexandra Park Connector,1.2924266030320863,103.8261404045153,Park
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,The Southern Ridges,1.2771701944511662,103.8137271271121,Trail
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,良辰美點 Leung Sang Hong Kong Pastries,1.2856958444594568,103.82708157722573,Bakery
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Yoga Movement - The Pod,1.2826514716467718,103.83029451970962,Yoga Studio
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Little Farms,1.293160902442743,103.82674609742132,Organic Grocery
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,泉记海鲜 （Tanjong Rhu),1.2814301381251827,103.82315789391785,Seafood Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Tuan Yuan Pork Ribs Soup 团缘肉骨茶,1.282187815930178,103.82859855631553,Soup Place
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Toast Box,1.2859223995520603,103.82753566344209,Coffee Shop
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Havelock Road Cooked Food Centre,1.2880267173886175,103.82937282187056,Food Court
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Telok Blangah Hill Park,1.2790714125209448,103.81123065948486,Park
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Tiong Bahru Market & Food Centre,1.284969316371175,103.8325631052445,Food Court
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Bakalaki,1.285582,103.834022,Greek Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,PS. Cafe Petit,1.2834787454441239,103.83126408008341,Café
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Mount Faber Park,1.2727409581382068,103.81864022617543,Park
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Food Paradise,1.2859342437484274,103.82944617433772,Coffee Shop
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Sushi Tei,1.2863957523178933,103.82721624461921,Sushi Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Refuel,1.2862164,103.809906,Café
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Merci Marcel,1.2844122731553032,103.83360542629428,Café
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Forest Walk,1.2787611774571408,103.80923304303272,Scenic Lookout
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Tiong Bahru Bakery,1.2844658365845076,103.8335834935864,Bakery
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Little Elephant,1.2844902806572787,103.83358594948201,Thai Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Meng Kee Fried Kway Teow,1.288062,103.829671,Chinese Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,FairPrice Finest,1.2930335503358685,103.8269250034444,Supermarket
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Istimewa Nasi Padang,1.2868346474061647,103.81040000713182,Malay Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Treknology Bikes 3 Private Limited,1.2841297057043735,103.80797256346851,Sporting Goods Shop
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Telok Blangah Crescent Market & Food Centre,1.277206272607262,103.81871989571793,Food Court
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Alexandra Canal,1.292071488735563,103.82221698760986,Canal
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Zamas River Valley Restaurant,1.2951106288908718,103.82914928105059,Indian Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Woods In The Books,1.2824532250053229,103.83045111664433,Bookstore
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Creamier,1.2827793981514388,103.83025834764014,Ice Cream Shop
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Nan Yuan Teochew Fishball Noodle,1.2888442875906008,103.8274194701102,Noodle House
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Peperoni Pizzeria,1.2927525262201378,103.83140198953843,Pizza Place
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Bukit Merah View Market & Food Centre,1.285236635047344,103.82222803726141,Food Court
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Zion Riverside Food Centre,1.2924075235087311,103.83128281802753,Food Court
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Tiong Bahru Hainanese Curry Rice & Chicken Rice,1.2850565409553025,103.8210742681895,Chinese Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Faber Point,1.273560158590897,103.81765914869487,Mountain
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Harley-Davidson of Singapore (Showroom),1.2919497306457417,103.81049305200577,Motorcycle Shop
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Nan Yuen Fishball Mushroom Minced Meat Noodle,1.2841368378745774,103.83230209350586,Noodle House
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Daeng M.Y.,1.2877464461017418,103.81852315980737,Malay Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,海南街老咖啡 Hylam Street Old Coffee,1.2867999319503958,103.80815539070586,Café
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Bincho at Hua Bee,1.2838307610091462,103.83029119213978,Japanese Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Old Habits Boutique & Cafe,1.2726356651061184,103.82270159194695,Café
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,IndoChili,1.2929086789248807,103.83140550815828,Indonesian Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Hai Kee Teochew Cha Kuay Teow 海记潮州炒粿条,1.2772216167394292,103.81876168804499,Chinese Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Redhill MRT Station (EW18),1.289657933849733,103.8168176040918,Train Station
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Big Prawn Noodle Dry Soup,1.292412730602586,103.83123596567567,Noodle House
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Dian Xiao Er 店小二,1.2864286082865914,103.8274765403815,Chinese Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,No: 18 Zion Road Fried Kway Teow,1.2925561893542985,103.83136419147718,Chinese Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,焱 Chicken Wings & Fried Bee Hoon,1.287323228470383,103.8185187307735,Chinese Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Beo Crescent Market & Food Centre,1.288807451871532,103.82748335143863,Food Court
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,BigMama Korean Restaurant,1.285385889242269,103.82942705475394,Korean Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Forty Hands,1.2826839226970972,103.83026935919219,Café
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Loo's Hainanese Curry Rice,1.2841104227935165,103.8322176331302,Hainan Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Coq And Balls,1.285211977581886,103.8294592570313,Bar
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Challenger,1.2864090927458536,103.82712876854362,Electronics Store
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Tiong Bahru Hainanese Boneless Chicken Rice,1.2849719327906552,103.83256218101303,Chinese Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,夜来香潮州粥 Ye Lai Xiang Teochew Porridge (Ye Lai Xiang Teochew Porridge),1.2846235390512597,103.82091750286176,Chinese Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Ya Hua Bak Kut Teh Eating House 亞華肉骨茶餐室 (Ya Hua Bak Kut Teh Eating House),1.289421,103.832076,Soup Place
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Louis Kienne Serviced Residences,1.2897815725711,103.83149511637983,Hotel
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Cheng's @ No. 27,1.2829623251064948,103.83000344038008,Coffee Shop
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Delta Swimming Complex,1.2892247247400366,103.81992967060158,Pool
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Hotel Nostalgia,1.2852640588086839,103.83376268285916,Hotel
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Al Afrose Restaurant,1.2953634988950062,103.82956904289972,Indian Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,ABC Brickworks Market & Food Centre,1.286813975986088,103.80799884414591,Food Court
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,CiBO italiano,1.294564,103.827887,Italian Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Starter Lab Singapore,1.289284,103.827952,Bakery
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Ikada @ Depot Heights Shopping Center,1.281516732903242,103.81020089990282,Bakery
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Cheers,1.2827791886553406,103.82146672477715,Convenience Store
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Gateway Theatre,1.2839357227128567,103.81654679775237,Performing Arts Venue
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Long Ji Crab Beehoon,1.284486631949617,103.83361721933116,Comfort Food Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Fatty Aunt Yong Tou Fu,1.2773614660237098,103.83125377570619,Asian Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,The Tiong Bahru Club,1.2850139825941873,103.83317453026963,Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Coffee Express 2000,1.2829959187421955,103.8165131360478,Coffee Shop
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Boon Tong Kee 文東記,1.2953023689095156,103.82941792155222,Chinese Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Tiann's Bakery + Takeaway,1.2845134994583085,103.83258303550176,Bakery
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,忠于原味雲吞麵 Wanton Noodle Chicken Noodle Dumpling Soup,1.2847353923220517,103.83236550404685,Noodle House
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Nimble/Knead - Come to our spa. Go far.,1.2838114264513099,103.8325470851849,Spa
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Starbucks,1.2929389806713874,103.82630570790063,Coffee Shop
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,夜上海潮州粥 Ye Shang Hai Teochew Porridge (Ye Shang Hai Teochew Porridge),1.2868907732296373,103.81328120827675,Chinese Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Flock Café,1.2836547308382285,103.83023376299033,Café
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Tow Kwar Pop @ Tiong Bahru Market,1.284906438414012,103.8324201107025,Snack Place
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Tiong Bahru Pau,1.2847957607537852,103.83240883441619,Dim Sum Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Alexandra Canal Linear Park,1.294645753383246,103.81153106689452,Park
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Nature Vegetarian Catering Pte Ltd,1.286106188146613,103.80923287853138,Vegetarian / Vegan Restaurant
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Wildseed Cafe,1.278768,103.813176,Café
"3 - Bukit Merah, Queenstown, Tiong Bahru",1.285460623,103.82070523333331,Shell Havelock,1.28996436,103.83244108,Gas Station
"4 - Telok Blangah, Harbourfront",1.2699263815000001,103.81369670000001,Carribean Keppel Bay Swimming Pool,1.267065501706843,103.81518745358852,Pool
"4 - Telok Blangah, Harbourfront",1.2699263815000001,103.81369670000001,Mount Faber Park,1.2727409581382068,103.81864022617543,Park
"4 - Telok Blangah, Harbourfront",1.2699263815000001,103.81369670000001,Henderson Waves,1.276239028996051,103.81523273528167,Scenic Lookout
"4 - Telok Blangah, Harbourfront",1.2699263815000001,103.81369670000001,Marina at Keppel Bay,1.2640788369170026,103.81266498042444,Harbor / Marina
"4 - Telok Blangah, Harbourfront",1.2699263815000001,103.81369670000001,The Southern Ridges,1.2771701944511662,103.8137271271121,Trail
"4 - Telok Blangah, Harbourfront",1.2699263815000001,103.81369670000001,Keppel Island,1.264088881648607,103.8126593223656,Island
"4 - Telok Blangah, Harbourfront",1.2699263815000001,103.81369670000001,Labrador Nature & Coastal Walk,1.265728031486411,103.8072395324707,Trail
"4 - Telok Blangah, Harbourfront",1.2699263815000001,103.81369670000001,Faber Point,1.273560158590897,103.81765914869487,Mountain
"4 - Telok Blangah, Harbourfront",1.2699263815000001,103.81369670000001,Reflections At Keppel Bay Pool 1,1.2665653807725368,103.81049522032524,Pool
"4 - Telok Blangah, Harbourfront",1.2699263815000001,103.81369670000001,PeraMakan The Nyonya Family Restaurant,1.2669457049316566,103.80717581393871,Chinese Restaurant
"4 - Telok Blangah, Harbourfront",1.2699263815000001,103.81369670000001,VivoCity,1.2647130378141536,103.82191761148789,Shopping Mall
"4 - Telok Blangah, Harbourfront",1.2699263815000001,103.81369670000001,Forest Walk,1.2787611774571408,103.80923304303272,Scenic Lookout
"4 - Telok Blangah, Harbourfront",1.2699263815000001,103.81369670000001,Mount Faber Lookout,1.2711952391890124,103.82063268585493,Scenic Lookout
"4 - Telok Blangah, Harbourfront",1.2699263815000001,103.81369670000001,Telok Blangah Hill Park,1.2790714125209448,103.81123065948486,Park
"4 - Telok Blangah, Harbourfront",1.2699263815000001,103.81369670000001,Marang Trail,1.2679590839190682,103.82122993469238,Trail
